,FileName,XMin,XMax,YMin,YMax,ClassName
54,74_CAQU.png,0.11223582766439909,0.18421768707482994,0.8984375,0.8046875,Bird
55,75_CAQU.png,0.7673832199546485,0.8393650793650793,0.8984375,0.8046875,Bird
56,76_CAQU.png,0.8395192743764173,0.911501133786848,0.8984375,0.8046875,Bird
57,77_CAQU.png,0.05808616780045352,0.13006802721088434,0.8984375,0.8046875,Bird
58,78_CAQU.png,0.8427392290249434,0.9147210884353741,0.8984375,0.8046875,Bird
59,79_CAQU.png,0.4014421768707483,0.47342403628117913,0.8984375,0.8046875,Bird
60,80_CAQU.png,0.7450793650793651,0.8170612244897959,0.8984375,0.8046875,Bird
61,81_CAQU.png,0.05852154195011338,0.13050340136054422,0.8984375,0.8046875,Bird
62,82_CAQU.png,0.7805804988662132,0.852562358276644,0.8984375,0.8046875,Bird
63,83_CAQU.png,0.5135147392290249,0.5854965986394558,0.8984375,0.8046875,Bird
64,84_CAQU.png,0.44486167800453513,0.516843537414966,0.8984375,0.8046875,Bird
65,85_CAQU.png,0.35825850340136056,0.4302403628117914,0.8984375,0.8046875,Bird
66,86_CAQU.png,0.37404081632653063,0.44602267573696147,0.8984375,0.8046875,Bird
67,87_CAQU.png,0.5382040816326531,0.6101859410430839,0.8984375,0.8046875,Bird
68,88_CAQU.png,0.13779591836734695,0.20977777777777779,0.8984375,0.8046875,Bird
69,89_CAQU.png,0.13759637188208618,0.20957823129251701,0.8984375,0.8046875,Bird
70,90_CAQU.png,0.2450793650793651,0.3170612244897959,0.8984375,0.8046875,Bird
71,91_CAQU.png,0.37813151927437644,0.4501133786848073,0.8984375,0.8046875,Bird
72,92_CAQU.png,0.34398185941043086,0.4159637188208617,0.8984375,0.8046875,Bird
73,93_CAQU.png,0.7519818594104308,0.8239637188208617,0.8984375,0.8046875,Bird
74,94_CAQU.png,0.787156462585034,0.8591383219954648,0.8984375,0.8046875,Bird
75,95_CAQU.png,0.1087891156462585,0.18077097505668935,0.8984375,0.8046875,Bird
76,96_CAQU.png,0.1527891156462585,0.22477097505668933,0.8984375,0.8046875,Bird
77,97_CAQU.png,0.5972244897959184,0.6692063492063492,0.8984375,0.8046875,Bird
78,98_CAQU.png,0.866702947845805,0.9386848072562358,0.8984375,0.8046875,Bird
79,99_CAQU.png,0.4516643990929705,0.5236462585034014,0.8984375,0.8046875,Bird
80,100_CAQU.png,0.030276643990929705,0.10225850340136054,0.8984375,0.8046875,Bird
81,101_CAQU.png,0.7250430839002268,0.7970249433106575,0.8984375,0.8046875,Bird
82,102_CAQU.png,0.6735238095238095,0.7455056689342404,0.8984375,0.8046875,Bird
83,103_CAQU.png,0.8050430839002267,0.8770249433106576,0.8984375,0.8046875,Bird
84,104_CAQU.png,0.7283900226757369,0.8003718820861678,0.8984375,0.8046875,Bird
85,105_CAQU.png,0.9018140589569161,0.9737959183673469,0.8984375,0.8046875,Bird
86,106_CAQU.png,0.24838095238095237,0.3203628117913832,0.8984375,0.8046875,Bird
87,107_CAQU.png,0.052861678004535145,0.12484353741496598,0.8984375,0.8046875,Bird
88,108_CAQU.png,0.44605895691609976,0.5180408163265307,0.8984375,0.8046875,Bird
89,109_CAQU.png,0.7585850340136054,0.8305668934240363,0.8984375,0.8046875,Bird
90,110_CAQU.png,0.3021315192743764,0.37411337868480726,0.8984375,0.8046875,Bird
91,111_CAQU.png,0.7075555555555556,0.7795374149659864,0.8984375,0.8046875,Bird
92,112_CAQU.png,0.12897959183673469,0.20096145124716552,0.8984375,0.8046875,Bird
93,113_CAQU.png,0.5541133786848073,0.6260952380952381,0.8984375,0.8046875,Bird
94,114_CAQU.png,0.17948299319727892,0.25146485260770973,0.8984375,0.8046875,Bird
95,115_CAQU.png,0.6374603174603175,0.7094421768707483,0.8984375,0.8046875,Bird
96,116_CAQU.png,0.4560362811791383,0.5280181405895692,0.8984375,0.8046875,Bird
97,117_CAQU.png,0.3373968253968254,0.40937868480725625,0.8984375,0.8046875,Bird
98,118_CAQU.png,0.3160181405895692,0.388,0.8984375,0.8046875,Bird
99,119_CAQU.png,0.06316553287981859,0.13514739229024944,0.8984375,0.8046875,Bird
100,120_CAQU.png,0.33048526077097506,0.4024671201814059,0.8984375,0.8046875,Bird
101,121_CAQU.png,0.6708571428571428,0.7428390022675737,0.8984375,0.8046875,Bird
102,122_CAQU.png,0.4748480725623583,0.5468299319727891,0.8984375,0.8046875,Bird
103,123_CAQU.png,0.1098140589569161,0.18179591836734693,0.8984375,0.8046875,Bird
104,124_CAQU.png,0.376453514739229,0.44843537414965984,0.8984375,0.8046875,Bird
105,125_CAQU.png,0.8556190476190476,0.9276009070294785,0.8984375,0.8046875,Bird
106,126_CAQU.png,0.43047619047619046,0.5024580498866213,0.8984375,0.8046875,Bird
107,127_CAQU.png,0.9272380952380952,0.9992199546485261,0.8984375,0.8046875,Bird
108,128_CAQU.png,0.8070113378684807,0.8789931972789116,0.8984375,0.8046875,Bird
109,129_CAQU.png,0.40452607709750565,0.4765079365079365,0.8984375,0.8046875,Bird
110,130_CAQU.png,0.08286621315192744,0.15484807256235827,0.8984375,0.8046875,Bird
111,131_CAQU.png,0.8171791383219955,0.8891609977324263,0.8984375,0.8046875,Bird
112,132_CAQU.png,0.3989297052154195,0.4709115646258503,0.8984375,0.8046875,Bird
113,133_CAQU.png,0.07101133786848073,0.14299319727891158,0.8984375,0.8046875,Bird
114,134_CAQU.png,0.6525079365079365,0.7244897959183674,0.8984375,0.8046875,Bird
115,135_CAQU.png,0.16685714285714287,0.2388390022675737,0.8984375,0.8046875,Bird
116,136_CAQU.png,0.06817233560090703,0.14015419501133786,0.8984375,0.8046875,Bird
117,137_CAQU.png,0.7149387755102041,0.7869206349206349,0.8984375,0.8046875,Bird
118,138_CAQU.png,0.7833015873015873,0.8552834467120182,0.8984375,0.8046875,Bird
119,139_CAQU.png,0.10707482993197279,0.17905668934240362,0.8984375,0.8046875,Bird
120,140_CAQU.png,0.8995283446712018,0.9715102040816327,0.8984375,0.8046875,Bird
121,141_CAQU.png,0.8385215419501134,0.9105034013605442,0.8984375,0.8046875,Bird
122,142_CAQU.png,0.7564988662131519,0.8284807256235828,0.8984375,0.8046875,Bird
123,143_CAQU.png,0.4244081632653061,0.49639002267573695,0.8984375,0.8046875,Bird
124,144_CAQU.png,0.10254875283446711,0.17453061224489796,0.8984375,0.8046875,Bird
125,145_CAQU.png,0.4674013605442177,0.5393832199546486,0.8984375,0.8046875,Bird
126,146_CAQU.png,0.4900952380952381,0.5620770975056689,0.8984375,0.8046875,Bird
127,147_CAQU.png,0.6132063492063492,0.6851882086167801,0.8984375,0.8046875,Bird
128,148_CAQU.png,0.2712108843537415,0.34319274376417236,0.8984375,0.8046875,Bird
129,149_CAQU.png,0.9155918367346939,0.9875736961451247,0.8984375,0.8046875,Bird
130,150_CAQU.png,0.24326530612244898,0.3152471655328798,0.8984375,0.8046875,Bird
131,151_CAQU.png,0.44690249433106577,0.5188843537414966,0.8984375,0.8046875,Bird
132,152_CAQU.png,0.4235283446712018,0.49551020408163265,0.8984375,0.8046875,Bird
133,153_CAQU.png,0.6050068027210884,0.6769886621315193,0.8984375,0.8046875,Bird
134,154_CAQU.png,0.8692879818594105,0.9412698412698413,0.8984375,0.8046875,Bird
135,155_CAQU.png,0.05419501133786848,0.1261768707482993,0.8984375,0.8046875,Bird
136,156_CAQU.png,0.1203265306122449,0.19230839002267575,0.8984375,0.8046875,Bird
137,157_CAQU.png,0.7008253968253968,0.7728072562358277,0.8984375,0.8046875,Bird
138,158_CAQU.png,0.495546485260771,0.5675283446712018,0.8984375,0.8046875,Bird
139,159_CAQU.png,0.21513832199546484,0.2871201814058957,0.8984375,0.8046875,Bird
140,160_CAQU.png,0.1994829931972789,0.27146485260770975,0.8984375,0.8046875,Bird
141,161_CAQU.png,0.23401360544217686,0.3059954648526077,0.8984375,0.8046875,Bird
142,162_CAQU.png,0.6494421768707483,0.7214240362811791,0.8984375,0.8046875,Bird
143,163_CAQU.png,0.1861315192743764,0.25811337868480727,0.8984375,0.8046875,Bird
144,164_CAQU.png,0.2919727891156463,0.3639546485260771,0.8984375,0.8046875,Bird
145,165_CAQU.png,0.5717460317460318,0.6437278911564626,0.8984375,0.8046875,Bird
146,166_CAQU.png,0.2844263038548753,0.3564081632653061,0.8984375,0.8046875,Bird
147,167_CAQU.png,0.4595011337868481,0.5314829931972789,0.8984375,0.8046875,Bird
148,168_CAQU.png,0.4969795918367347,0.5689614512471656,0.8984375,0.8046875,Bird
149,169_CAQU.png,0.6952743764172336,0.7672562358276644,0.8984375,0.8046875,Bird
150,170_CAQU.png,0.16048979591836735,0.23247165532879818,0.8984375,0.8046875,Bird
151,171_CAQU.png,0.540172335600907,0.6121541950113378,0.8984375,0.8046875,Bird
152,172_CAQU.png,0.5649433106575964,0.6369251700680272,0.8984375,0.8046875,Bird
153,173_CAQU.png,0.8641179138321995,0.9360997732426304,0.8984375,0.8046875,Bird
154,174_CAQU.png,0.5293242630385487,0.6013061224489796,0.8984375,0.8046875,Bird
155,175_CAQU.png,0.5788480725623583,0.6508299319727892,0.8984375,0.8046875,Bird
156,176_CAQU.png,0.492952380952381,0.5649342403628118,0.8984375,0.8046875,Bird
157,177_CAQU.png,0.6824580498866213,0.7453968253968254,0.8894557823129252,0.804421768707483,Bird
158,178_CAQU.png,0.4248526077097506,0.48778231292517005,0.8894557823129252,0.804421768707483,Bird
159,179_CAQU.png,0.10600453514739229,0.1689342403628118,0.8894557823129252,0.804421768707483,Bird
160,180_CAQU.png,0.7947482993197279,0.8576780045351474,0.8894557823129252,0.804421768707483,Bird
161,181_CAQU.png,0.5705759637188209,0.6335056689342403,0.8894557823129252,0.804421768707483,Bird
162,182_CAQU.png,0.07495691609977324,0.13788662131519275,0.8894557823129252,0.804421768707483,Bird
163,183_CAQU.png,0.9221043083900227,0.9850340136054422,0.8894557823129252,0.804421768707483,Bird
164,184_CAQU.png,0.08098866213151927,0.14392743764172336,0.8894557823129252,0.804421768707483,Bird
165,185_CAQU.png,0.6279183673469387,0.6908571428571428,0.8894557823129252,0.804421768707483,Bird
166,186_CAQU.png,0.5914285714285714,0.6543582766439909,0.8894557823129252,0.804421768707483,Bird
167,187_CAQU.png,0.6653333333333333,0.7282630385487529,0.8894557823129252,0.804421768707483,Bird
168,188_CAQU.png,0.7272108843537415,0.7901496598639456,0.8894557823129252,0.804421768707483,Bird
169,189_CAQU.png,0.7043446712018141,0.7672743764172335,0.8894557823129252,0.804421768707483,Bird
170,190_CAQU.png,0.035510204081632656,0.09844897959183674,0.8894557823129252,0.804421768707483,Bird
171,191_CAQU.png,0.73178231292517,0.7947210884353741,0.8894557823129252,0.804421768707483,Bird
172,192_CAQU.png,0.47355102040816327,0.5364807256235827,0.8894557823129252,0.804421768707483,Bird
173,193_CAQU.png,0.11008616780045352,0.173015873015873,0.8894557823129252,0.804421768707483,Bird
174,194_CAQU.png,0.14811791383219955,0.21105668934240362,0.8894557823129252,0.804421768707483,Bird
175,195_CAQU.png,0.9204625850340136,0.9833922902494331,0.8894557823129252,0.804421768707483,Bird
176,196_CAQU.png,0.7939229024943311,0.8568526077097506,0.8894557823129252,0.804421768707483,Bird
177,197_CAQU.png,0.02579591836734694,0.08872562358276644,0.8894557823129252,0.804421768707483,Bird
178,198_CAQU.png,0.7110113378684807,0.7739410430839002,0.8894557823129252,0.804421768707483,Bird
179,199_CAQU.png,0.4782312925170068,0.5411609977324263,0.8894557823129252,0.804421768707483,Bird
180,200_CAQU.png,0.22523356009070294,0.28816326530612246,0.8894557823129252,0.804421768707483,Bird
181,201_CAQU.png,0.6066213151927438,0.6695510204081633,0.8894557823129252,0.804421768707483,Bird
182,202_CAQU.png,0.07550113378684807,0.13843990929705216,0.8894557823129252,0.804421768707483,Bird
183,203_CAQU.png,0.5155736961451247,0.5785034013605442,0.8894557823129252,0.804421768707483,Bird
184,204_CAQU.png,0.36178684807256234,0.42471655328798186,0.8894557823129252,0.804421768707483,Bird
185,205_CAQU.png,0.058675736961451244,0.12160544217687075,0.8894557823129252,0.804421768707483,Bird
186,206_CAQU.png,0.6394648526077098,0.7023945578231292,0.8894557823129252,0.804421768707483,Bird
187,207_CAQU.png,0.2504671201814059,0.3133968253968254,0.8894557823129252,0.804421768707483,Bird
188,208_CAQU.png,0.21798639455782312,0.2809251700680272,0.8894557823129252,0.804421768707483,Bird
189,209_CAQU.png,0.8192743764172336,0.8822131519274377,0.8894557823129252,0.804421768707483,Bird
190,210_CAQU.png,0.5998095238095238,0.6627482993197279,0.8894557823129252,0.804421768707483,Bird
191,211_CAQU.png,0.39120181405895693,0.454140589569161,0.8894557823129252,0.804421768707483,Bird
192,212_CAQU.png,0.5510566893424036,0.6139954648526077,0.8894557823129252,0.804421768707483,Bird
193,213_CAQU.png,0.9269750566893424,0.989904761904762,0.8894557823129252,0.804421768707483,Bird
194,214_CAQU.png,0.7993106575963719,0.8622403628117914,0.8894557823129252,0.804421768707483,Bird
195,215_CAQU.png,0.21759637188208616,0.28053514739229024,0.8894557823129252,0.804421768707483,Bird
196,216_CAQU.png,0.8463673469387755,0.9093061224489796,0.8894557823129252,0.804421768707483,Bird
197,217_CAQU.png,0.5467664399092971,0.6096961451247166,0.8894557823129252,0.804421768707483,Bird
198,218_CAQU.png,0.40381859410430837,0.4667482993197279,0.8894557823129252,0.804421768707483,Bird
199,219_CAQU.png,0.6430657596371883,0.7059954648526077,0.8894557823129252,0.804421768707483,Bird
200,220_CAQU.png,0.22024489795918367,0.2831746031746032,0.8894557823129252,0.804421768707483,Bird
201,221_CAQU.png,0.8435374149659864,0.9064761904761904,0.8894557823129252,0.804421768707483,Bird
202,222_CAQU.png,0.5583401360544218,0.6212789115646259,0.8894557823129252,0.804421768707483,Bird
203,223_CAQU.png,0.3446530612244898,0.4075918367346939,0.8894557823129252,0.804421768707483,Bird
204,224_CAQU.png,0.4788480725623583,0.5417868480725624,0.8894557823129252,0.804421768707483,Bird
205,225_CAQU.png,0.2690793650793651,0.3320181405895692,0.8894557823129252,0.804421768707483,Bird
206,226_CAQU.png,0.45922902494331064,0.5221587301587302,0.8894557823129252,0.804421768707483,Bird
207,227_CAQU.png,0.026412698412698412,0.08934240362811792,0.8894557823129252,0.804421768707483,Bird
208,228_CAQU.png,0.3918185941043084,0.45475736961451246,0.8894557823129252,0.804421768707483,Bird
209,229_CAQU.png,0.1305578231292517,0.19349659863945579,0.8894557823129252,0.804421768707483,Bird
210,230_CAQU.png,0.8046984126984127,0.8676281179138322,0.8894557823129252,0.804421768707483,Bird
211,231_CAQU.png,0.8759818594104308,0.9389115646258503,0.8894557823129252,0.804421768707483,Bird
212,232_CAQU.png,0.4395918367346939,0.5025306122448979,0.8894557823129252,0.804421768707483,Bird
213,233_CAQU.png,0.18262131519274377,0.24556009070294785,0.8894557823129252,0.804421768707483,Bird
214,234_CAQU.png,0.20704761904761904,0.26997732426303855,0.8894557823129252,0.804421768707483,Bird
215,235_CAQU.png,0.8621224489795918,0.9250521541950113,0.8894557823129252,0.804421768707483,Bird
216,236_CAQU.png,0.31135600907029476,0.3742857142857143,0.8894557823129252,0.804421768707483,Bird
217,237_CAQU.png,0.44858956916099774,0.5115192743764172,0.8894557823129252,0.804421768707483,Bird
218,238_CAQU.png,0.7480453514739229,0.810984126984127,0.8894557823129252,0.804421768707483,Bird
219,239_CAQU.png,0.15445804988662132,0.2173968253968254,0.8894557823129252,0.804421768707483,Bird
220,240_CAQU.png,0.3268934240362812,0.38983219954648524,0.8894557823129252,0.804421768707483,Bird
221,241_CAQU.png,0.10143310657596372,0.1643718820861678,0.8894557823129252,0.804421768707483,Bird
222,242_CAQU.png,0.2804716553287982,0.34340136054421766,0.8894557823129252,0.804421768707483,Bird
223,243_CAQU.png,0.012290249433106576,0.07522902494331066,0.8894557823129252,0.804421768707483,Bird
224,244_CAQU.png,0.8763356009070294,0.939265306122449,0.8894557823129252,0.804421768707483,Bird
225,245_CAQU.png,0.0603265306122449,0.12326530612244897,0.8894557823129252,0.804421768707483,Bird
226,246_CAQU.png,0.3707936507936508,0.4337324263038549,0.8894557823129252,0.804421768707483,Bird
227,247_CAQU.png,0.2487800453514739,0.31170975056689343,0.8894557823129252,0.804421768707483,Bird
228,248_CAQU.png,0.40903401360544217,0.4719637188208617,0.8894557823129252,0.804421768707483,Bird
229,249_CAQU.png,0.28156916099773244,0.3445079365079365,0.8894557823129252,0.804421768707483,Bird
230,250_CAQU.png,0.4988934240362812,0.5618321995464852,0.8894557823129252,0.804421768707483,Bird
231,251_CAQU.png,0.7107845804988662,0.7737142857142857,0.8894557823129252,0.804421768707483,Bird
232,252_CAQU.png,0.8983219954648526,0.9612517006802721,0.8894557823129252,0.804421768707483,Bird
233,253_CAQU.png,0.610702947845805,0.6736326530612244,0.8894557823129252,0.804421768707483,Bird
234,254_CAQU.png,0.5172426303854876,0.580172335600907,0.8894557823129252,0.804421768707483,Bird
235,255_CAQU.png,0.23187301587301587,0.29480272108843536,0.8894557823129252,0.804421768707483,Bird
236,256_CAQU.png,0.6252244897959184,0.6881541950113379,0.8894557823129252,0.804421768707483,Bird
237,257_CAQU.png,0.46295691609977324,0.5258866213151927,0.8894557823129252,0.804421768707483,Bird
238,258_CAQU.png,0.2949387755102041,0.3578684807256236,0.8894557823129252,0.804421768707483,Bird
239,259_CAQU.png,0.7846439909297053,0.8475736961451247,0.8894557823129252,0.804421768707483,Bird
240,260_CAQU.png,0.29652607709750567,0.3594557823129252,0.8894557823129252,0.804421768707483,Bird
241,261_CAQU.png,0.3111111111111111,0.37404081632653063,0.8894557823129252,0.804421768707483,Bird
242,262_CAQU.png,0.49248072562358275,0.5554195011337868,0.8894557823129252,0.804421768707483,Bird
243,263_CAQU.png,0.7602539682539683,0.8231836734693877,0.8894557823129252,0.804421768707483,Bird
244,264_CAQU.png,0.21920181405895692,0.282140589569161,0.8894557823129252,0.804421768707483,Bird
245,265_CAQU.png,0.7082539682539682,0.7711927437641724,0.8894557823129252,0.804421768707483,Bird
246,266_CAQU.png,0.9369342403628118,0.9998639455782313,0.8894557823129252,0.804421768707483,Bird
247,267_CAQU.png,0.13610884353741495,0.19903854875283447,0.8894557823129252,0.804421768707483,Bird
248,268_CAQU.png,0.3301224489795918,0.3930612244897959,0.8894557823129252,0.804421768707483,Bird
249,269_CAQU.png,0.04876190476190476,0.11170068027210885,0.8894557823129252,0.804421768707483,Bird
250,270_CAQU.png,0.0222312925170068,0.0851609977324263,0.8894557823129252,0.804421768707483,Bird
251,271_CAQU.png,0.15366893424036282,0.2165986394557823,0.8894557823129252,0.804421768707483,Bird
252,272_CAQU.png,0.872671201814059,0.935609977324263,0.8894557823129252,0.804421768707483,Bird
253,273_CAQU.png,0.8585034013605443,0.9214331065759637,0.8894557823129252,0.804421768707483,Bird
254,274_CAQU.png,0.9336689342403628,0.9965986394557823,0.8894557823129252,0.804421768707483,Bird
255,275_CAQU.png,0.2357641723356009,0.298702947845805,0.8894557823129252,0.804421768707483,Bird
256,276_CAQU.png,0.44354648526077095,0.5064852607709751,0.8894557823129252,0.804421768707483,Bird
257,277_CAQU.png,0.8260226757369614,0.8889523809523809,0.8894557823129252,0.804421768707483,Bird
258,278_CAQU.png,0.03648072562358277,0.09941043083900226,0.8894557823129252,0.804421768707483,Bird
259,279_CAQU.png,0.16860770975056688,0.23154648526077098,0.8894557823129252,0.804421768707483,Bird
260,280_CAQU.png,0.8312380952380952,0.8941678004535147,0.8894557823129252,0.804421768707483,Bird
261,281_CAQU.png,0.4267573696145125,0.48968707482993196,0.8894557823129252,0.804421768707483,Bird
262,282_CAQU.png,0.4913922902494331,0.5543219954648526,0.8894557823129252,0.804421768707483,Bird
263,283_CAQU.png,0.5605986394557824,0.6235283446712018,0.8894557823129252,0.804421768707483,Bird
264,284_CAQU.png,0.7504852607709751,0.8134149659863945,0.8894557823129252,0.804421768707483,Bird
265,285_CAQU.png,0.48644897959183675,0.5493786848072563,0.8894557823129252,0.804421768707483,Bird
266,286_CAQU.png,0.2752562358276644,0.3381950113378685,0.8894557823129252,0.804421768707483,Bird
267,287_CAQU.png,0.8200997732426304,0.8830294784580499,0.8894557823129252,0.804421768707483,Bird
268,288_CAQU.png,0.07374149659863946,0.13668027210884354,0.8894557823129252,0.804421768707483,Bird
269,289_CAQU.png,0.05280725623582767,0.11573696145124716,0.8894557823129252,0.804421768707483,Bird
270,290_CAQU.png,0.3703764172335601,0.4333151927437642,0.8894557823129252,0.804421768707483,Bird
271,291_CAQU.png,0.7293786848072562,0.7923083900226757,0.8894557823129252,0.804421768707483,Bird
272,292_CAQU.png,0.19950113378684808,0.26243083900226755,0.8894557823129252,0.804421768707483,Bird
273,293_CAQU.png,0.17414965986394557,0.23707936507936508,0.8894557823129252,0.804421768707483,Bird
274,294_CAQU.png,0.07493877551020409,0.13786848072562358,0.8894557823129252,0.804421768707483,Bird
275,295_CAQU.png,0.18155102040816326,0.24448979591836734,0.8894557823129252,0.804421768707483,Bird
276,296_CAQU.png,0.7197460317460318,0.7826848072562358,0.8894557823129252,0.804421768707483,Bird
277,297_CAQU.png,0.3880816326530612,0.45102040816326533,0.8894557823129252,0.804421768707483,Bird
278,298_CAQU.png,0.12234920634920635,0.18527891156462584,0.8894557823129252,0.804421768707483,Bird
279,299_CAQU.png,0.7088888888888889,0.7718185941043084,0.8894557823129252,0.804421768707483,Bird
280,300_CAQU.png,0.06724716553287982,0.1301768707482993,0.8894557823129252,0.804421768707483,Bird
281,301_CAQU.png,0.6389931972789116,0.7019319727891157,0.8894557823129252,0.804421768707483,Bird
282,302_CAQU.png,0.5642902494331066,0.6272290249433107,0.8894557823129252,0.804421768707483,Bird
283,303_CAQU.png,0.07975510204081633,0.14269387755102042,0.8894557823129252,0.804421768707483,Bird
284,304_CAQU.png,0.8208707482993197,0.8838004535147392,0.8894557823129252,0.804421768707483,Bird
285,305_CAQU.png,0.46870748299319726,0.5316371882086168,0.8894557823129252,0.804421768707483,Bird
286,306_CAQU.png,0.09605442176870749,0.15899319727891156,0.8894557823129252,0.804421768707483,Bird
287,307_CAQU.png,0.5082993197278911,0.5712290249433106,0.8894557823129252,0.804421768707483,Bird
288,308_CAQU.png,0.5415328798185941,0.6044716553287982,0.8894557823129252,0.804421768707483,Bird
289,309_CAQU.png,0.035755102040816326,0.09868480725623582,0.8894557823129252,0.804421768707483,Bird
290,310_CAQU.png,0.23795918367346938,0.3008888888888889,0.8894557823129252,0.804421768707483,Bird
291,311_CAQU.png,0.44962358276643993,0.5125532879818594,0.8894557823129252,0.804421768707483,Bird
292,312_CAQU.png,0.8993106575963719,0.9622403628117914,0.8894557823129252,0.804421768707483,Bird
293,313_CAQU.png,0.08804535147392291,0.1509750566893424,0.8894557823129252,0.804421768707483,Bird
